HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, HandLeftX, HandLeftY, HandLeftZ, HandRightX, HandRightY, HandRightZ, FootLeftX, FootLeftY, FootLeftZ, FootRightX, FootRightY, FootRightZ
-0.12881,0.8931688,1.822023,-0.3314644,0.6106584,1.764124,-0.003648435,0.6196532,1.854943,-0.3679138,-0.09294,1.474608,-0.0006596742,-0.1359273,1.554859,-0.462098,0.5103992,1.721913,0.1637617,0.5048386,1.896005,-0.177175,0.6868773,1.809094,-0.5223856,0.7412828,1.546996,0.2624837,0.7864064,1.823909,-0.310238,-0.4210274,1.498028,-0.01753448,-0.5703529,1.521515
-0.1286823,0.8938256,1.82326,-0.3307535,0.6109459,1.76477,-0.002001448,0.62063,1.855963,-0.4087881,-0.1306287,1.490801,0.006034686,-0.180114,1.569006,-0.4615678,0.5098813,1.722078,0.1645709,0.5048942,1.896569,-0.1760187,0.6870368,1.809389,-0.5226309,0.7362786,1.540076,0.2680019,0.7878187,1.823922,-0.2840512,-0.3523474,1.593419,-0.02865543,-0.3993081,1.638564
-0.1256009,0.895257,1.826198,-0.3244658,0.6111962,1.765359,-0.0002197554,0.6219664,1.858533,-0.3292379,-0.2424389,1.578123,-0.01422298,-0.2373604,1.624135,-0.4614447,0.5066977,1.722192,0.1657895,0.5055216,1.897719,-0.171167,0.6852304,1.80913,-0.5247997,0.7288316,1.531769,0.2779236,0.7825217,1.822413,-0.2460608,-0.3912823,1.594225,-0.1036705,-0.395989,1.621182
-0.1175964,0.8958822,1.828314,-0.3141395,0.6105702,1.767238,0.02112158,0.6253576,1.86791,-0.3160191,-0.2434238,1.581379,-0.01112427,-0.2388142,1.627367,-0.4613715,0.4988067,1.715366,0.170944,0.5037312,1.898332,-0.160466,0.6827635,1.80931,-0.5305654,0.6951839,1.507403,0.3063272,0.763088,1.812994,-0.205563,-0.4068584,1.597623,-0.08205509,-0.39851,1.637858
-0.1058982,0.895175,1.830981,-0.3013474,0.6086758,1.769444,0.02949358,0.6236688,1.869267,-0.3076105,-0.2378941,1.582126,0.005293759,-0.2380025,1.633182,-0.4586001,0.4944182,1.716173,0.2220133,0.5077633,1.86412,-0.1489864,0.680973,1.810856,-0.5364036,0.6556304,1.484702,0.3396147,0.732987,1.800564,-0.2141331,-0.4256745,1.587552,0.03463373,-0.3929062,1.608574
-0.0982789,0.8952299,1.833861,-0.2951959,0.6082414,1.77103,0.03668433,0.6233143,1.871552,-0.3014113,-0.2331588,1.582472,0.00833746,-0.2351672,1.634669,-0.455749,0.483667,1.711739,0.2248873,0.5021386,1.863322,-0.1424223,0.6807448,1.812907,-0.538264,0.6336412,1.475661,0.3572944,0.7161633,1.795663,-0.2098073,-0.4143794,1.587583,0.03285424,-0.38137,1.606454
-0.09210329,0.8951145,1.836254,-0.2973136,0.6087734,1.7715,0.04272834,0.6208036,1.871889,-0.2960312,-0.2301722,1.582631,0.01581968,-0.2347097,1.637962,-0.4516394,0.4751025,1.709662,0.2251721,0.4889197,1.864671,-0.1365096,0.6798909,1.814835,-0.5371585,0.610337,1.46925,0.373209,0.6919356,1.78959,-0.2062512,-0.4076511,1.589839,0.02805083,-0.3146693,1.59792
-0.08740472,0.8949331,1.838896,-0.2848339,0.6081009,1.775266,0.04771608,0.6188858,1.871847,-0.2918459,-0.2308917,1.58129,0.01915016,-0.2382593,1.637463,-0.4185622,0.439752,1.764991,0.2251264,0.477049,1.866482,-0.1374892,0.6799976,1.814861,-0.5349553,0.587409,1.464188,0.3899581,0.6692556,1.783879,-0.205136,-0.4053954,1.590373,0.03281945,-0.3173282,1.600402
-0.08132651,0.8944981,1.842242,-0.2763757,0.6070374,1.7769,0.05220288,0.6173725,1.871863,-0.2857373,-0.2315613,1.580227,0.02091469,-0.2389273,1.637227,-0.4362506,0.4521941,1.717533,0.226374,0.4663232,1.865844,-0.1359376,0.6799517,1.815433,-0.5271445,0.5643457,1.462377,0.4056975,0.6436383,1.778554,-0.2013942,-0.4037914,1.589654,0.03544475,-0.3186448,1.601132
-0.07073849,0.8940552,1.847052,-0.266519,0.606792,1.779704,0.05764776,0.6141494,1.8701,-0.2790391,-0.2215002,1.58084,0.02517796,-0.2389769,1.636115,-0.3944275,0.4310778,1.771184,0.2281899,0.4443467,1.864791,-0.1161267,0.6788003,1.821493,-0.4777135,0.4996606,1.538423,0.433596,0.5895759,1.766959,-0.165158,-0.4267108,1.602858,0.03728709,-0.338737,1.55254
-0.0665366,0.8936218,1.849568,-0.2600131,0.6066947,1.781362,0.06142321,0.6123693,1.870075,-0.2755269,-0.2190193,1.581146,0.02774035,-0.2387497,1.635787,-0.3929631,0.4310007,1.77195,0.2278776,0.4371097,1.864082,-0.1117149,0.6785218,1.824015,-0.4666284,0.4212768,1.604398,0.4441837,0.5623291,1.761719,-0.1736654,-0.4050681,1.592562,0.0324331,-0.6106811,1.532231
-0.06161163,0.8929422,1.85247,-0.2567172,0.6062596,1.782689,0.06581095,0.6116362,1.870929,-0.2724386,-0.2178259,1.581232,0.03167455,-0.2396664,1.63453,-0.386127,0.4280836,1.776154,0.2252906,0.4264701,1.863258,-0.1076476,0.6779389,1.82556,-0.4949857,0.4664548,1.472194,0.4505464,0.5350269,1.757216,-0.1691302,-0.4113792,1.590261,0.03254208,-0.6160191,1.531528
-0.05515364,0.8917571,1.857133,-0.2511583,0.6049962,1.784298,0.06949709,0.6115739,1.872036,-0.2670757,-0.218689,1.58066,0.03708852,-0.2404271,1.631396,-0.3723259,0.4244911,1.782837,0.2229636,0.4173227,1.860574,-0.1029179,0.6776793,1.827876,-0.4792604,0.4341151,1.482167,0.4659311,0.4885719,1.749654,-0.1835178,-0.4001898,1.578866,0.03320111,-0.6207365,1.530494
-0.04940291,0.8917202,1.861514,-0.2471322,0.6045695,1.786104,0.0722014,0.6110629,1.872992,-0.2660421,-0.2199585,1.580237,0.04179806,-0.2425938,1.630703,-0.3645617,0.4186356,1.787119,0.1748718,0.4080343,1.90416,-0.09907784,0.6770825,1.83044,-0.4690936,0.4190395,1.488329,0.4676557,0.4572624,1.745238,-0.1829128,-0.4081381,1.583045,0.03344397,-0.6278017,1.528613
-0.04712825,0.8913273,1.863202,-0.2442079,0.6036718,1.787493,0.07448263,0.610366,1.87391,-0.2635819,-0.2216893,1.579506,0.04561807,-0.2446668,1.630062,-0.3694842,0.385162,1.758846,0.2117767,0.3985168,1.86089,-0.09638336,0.6764818,1.832159,-0.4686448,0.418404,1.487139,0.469482,0.4467812,1.743562,-0.1883144,-0.4099607,1.580985,0.0333832,-0.6339621,1.526746
-0.04568817,0.8908087,1.864771,-0.2427479,0.6033897,1.788242,0.07547354,0.6098715,1.873976,-0.2621369,-0.2233613,1.579557,0.04696718,-0.2464674,1.629266,-0.3707875,0.3828734,1.75886,0.2140534,0.3950794,1.861047,-0.09468412,0.6760194,1.833212,-0.4690835,0.4198091,1.488007,0.4691085,0.4430175,1.742781,-0.1932006,-0.4121248,1.578896,0.03324011,-0.6392051,1.525149
-0.04481199,0.8902112,1.866463,-0.242089,0.6032578,1.789442,0.07676013,0.609516,1.875116,-0.2610852,-0.2247153,1.579353,0.04820008,-0.2477795,1.628906,-0.3729222,0.3813425,1.75833,0.216041,0.3919264,1.862502,-0.09361053,0.6754929,1.834706,-0.4755484,0.4316613,1.489539,0.4694203,0.4557012,1.746078,-0.1967434,-0.4142686,1.577155,0.03311393,-0.6435115,1.523861
-0.04449731,0.890181,1.868048,-0.2417173,0.6030847,1.790514,0.07714255,0.6081951,1.875166,-0.2615638,-0.2258783,1.579191,0.04889497,-0.2495031,1.628603,-0.3784739,0.3823508,1.756139,0.2186894,0.3904344,1.864365,-0.09315123,0.6753014,1.83584,-0.4843696,0.4508439,1.484518,0.4702652,0.4716243,1.750708,-0.1984243,-0.4176859,1.57701,0.03290853,-0.6478039,1.522615
-0.04459617,0.8900256,1.869157,-0.2415336,0.6029663,1.791281,0.07837232,0.6076019,1.8782,-0.2619559,-0.2268755,1.579054,0.04984853,-0.2505927,1.628619,-0.3872599,0.3864409,1.750833,0.2201251,0.3957978,1.866895,-0.09266629,0.6750931,1.836945,-0.4935886,0.4716173,1.480669,0.4733317,0.4961779,1.754285,-0.2003214,-0.4205166,1.576579,0.03277729,-0.6513358,1.521579
-0.04474684,0.8899402,1.870701,-0.2415736,0.602796,1.792096,0.07926267,0.6069199,1.88114,-0.2621268,-0.2277569,1.579416,0.05000797,-0.2516667,1.628665,-0.4046043,0.4009858,1.736984,0.192179,0.4281992,1.912075,-0.09272991,0.6750348,1.837657,-0.5065904,0.5065483,1.470774,0.4745616,0.523557,1.759661,-0.2018592,-0.4231323,1.576106,0.03252316,-0.6544794,1.520859
-0.04646317,0.8900617,1.8732,-0.2426708,0.6029465,1.793778,0.07965772,0.6059809,1.887421,-0.2624271,-0.2287136,1.579722,0.05014721,-0.2527281,1.629238,-0.4089496,0.4399543,1.754395,0.2412338,0.4405371,1.878601,-0.09358946,0.6751276,1.840023,-0.5291672,0.5827935,1.467665,0.4660819,0.593582,1.776398,-0.2032749,-0.4255666,1.576442,0.03218742,-0.657449,1.520575
-0.04757804,0.8905957,1.874744,-0.2440277,0.6032481,1.794859,0.08002593,0.6056331,1.891558,-0.2626108,-0.2290821,1.579919,0.04872708,-0.2533688,1.62974,-0.4312413,0.4450724,1.707887,0.2418948,0.4423869,1.878516,-0.09404767,0.6751449,1.841212,-0.5301446,0.6176157,1.475576,0.454881,0.626623,1.784719,-0.207866,-0.4260836,1.577177,0.0317867,-0.6595957,1.51993
-0.04885468,0.8906334,1.875929,-0.2448072,0.6034341,1.795386,0.07988312,0.6059671,1.896145,-0.26309,-0.2299794,1.579937,0.04844237,-0.2543285,1.629815,-0.4351048,0.4523226,1.704709,0.2465275,0.4512241,1.879282,-0.09516681,0.6751568,1.842182,-0.5305904,0.6563535,1.48387,0.444135,0.6648116,1.795393,-0.2055453,-0.425044,1.580837,0.06311029,-0.4893683,1.49341
-0.05022798,0.8908594,1.877356,-0.2460407,0.6043073,1.796367,0.07972172,0.6059242,1.898398,-0.2636187,-0.2305165,1.580007,0.04660954,-0.2550559,1.631379,-0.4415514,0.4644226,1.697764,0.2518386,0.463912,1.880336,-0.09680803,0.6757716,1.843778,-0.5269113,0.68827,1.496393,0.4288275,0.6960751,1.806638,-0.2037766,-0.4242648,1.583419,0.06431766,-0.4883746,1.493039
-0.05269955,0.8913288,1.879433,-0.247587,0.6051555,1.795576,0.07846071,0.607411,1.901837,-0.2654282,-0.2303585,1.580509,0.04469628,-0.2551436,1.633196,-0.4543331,0.4795737,1.685401,0.2587445,0.4862457,1.882201,-0.09906628,0.6759098,1.844904,-0.5161808,0.744601,1.523051,0.3971878,0.7534393,1.827846,-0.201894,-0.4230905,1.587589,0.06621285,-0.487393,1.493113
-0.05583173,0.8911756,1.880788,-0.2490657,0.6058607,1.794876,0.07174826,0.6111757,1.899313,-0.2694942,-0.2306762,1.582807,0.04317534,-0.2556055,1.634151,-0.46042,0.4879062,1.681043,0.2344499,0.5095937,1.918198,-0.101757,0.6759997,1.845618,-0.5006033,0.7724468,1.546959,0.3622835,0.7955237,1.845533,-0.2002544,-0.4217202,1.587682,0.06643424,-0.4858295,1.494834
-0.05712232,0.8912409,1.88147,-0.2505034,0.6064179,1.794239,0.07166112,0.6115295,1.905261,-0.2729567,-0.2307614,1.584054,0.04184366,-0.2562641,1.635471,-0.4630179,0.4907199,1.680571,0.2636913,0.5293059,1.884082,-0.1045256,0.6760578,1.846595,-0.49552,0.7837662,1.5566,0.3467702,0.8105628,1.854182,-0.1981652,-0.4204841,1.587693,0.06858937,-0.4831294,1.496008
-0.06015929,0.8912542,1.882043,-0.251865,0.6070794,1.793818,0.07114989,0.611824,1.908339,-0.2765506,-0.2301571,1.586225,0.03974871,-0.2559381,1.635986,-0.4657327,0.4948855,1.677905,0.2368963,0.5134404,1.92181,-0.1073402,0.6764086,1.847136,-0.4909824,0.7915466,1.565608,0.3337315,0.8185406,1.858532,-0.1955733,-0.4187354,1.587346,0.07036497,-0.4824984,1.497585
-0.06344732,0.8914468,1.883131,-0.2564569,0.6089808,1.794695,0.06963193,0.6124314,1.911207,-0.2784547,-0.2302167,1.587096,0.03486029,-0.2562479,1.636322,-0.4674673,0.4974699,1.676613,0.2365527,0.5152379,1.921055,-0.1100289,0.6767035,1.847525,-0.4868202,0.7955489,1.572309,0.3198293,0.831906,1.866678,-0.1873876,-0.4229786,1.596447,0.07248309,-0.4802881,1.498242
-0.06551936,0.8916689,1.883888,-0.2593687,0.6096256,1.794931,0.06799322,0.613517,1.913832,-0.2820675,-0.2297866,1.587794,0.03375973,-0.2561521,1.636397,-0.4690051,0.4984106,1.674834,0.2353531,0.5164644,1.920658,-0.1121332,0.6770027,1.847635,-0.4885285,0.7962164,1.570054,0.3156485,0.8203937,1.863825,-0.1806843,-0.4274646,1.600302,0.07314567,-0.4794379,1.499642
-0.06768729,0.8915987,1.883995,-0.2620296,0.6097456,1.795105,0.06692129,0.6135514,1.914607,-0.2843846,-0.229379,1.588477,0.030591,-0.2562723,1.635728,-0.4694859,0.4983725,1.674029,0.2345834,0.5170588,1.920455,-0.1145817,0.6772162,1.847899,-0.490835,0.791432,1.564958,0.3196502,0.8304065,1.865429,-0.1834701,-0.423522,1.598904,0.02437104,-0.5500137,1.548186
-0.06912044,0.8913906,1.883914,-0.2636756,0.6096436,1.794683,0.06568148,0.6136671,1.915472,-0.2854101,-0.2293183,1.588525,0.02943424,-0.2561938,1.635487,-0.4701819,0.4970854,1.673064,0.2326883,0.5159709,1.9203,-0.1168108,0.6770905,1.847761,-0.4960805,0.7849842,1.554825,0.3236947,0.7983149,1.856847,-0.2302246,-0.5356445,1.592773,0.02422216,-0.5496426,1.548349
-0.07156736,0.8912698,1.883922,-0.263687,0.6091873,1.793549,0.06367933,0.6138824,1.915716,-0.2862776,-0.2298896,1.588209,0.02906885,-0.2564822,1.635381,-0.4705972,0.4915725,1.671794,0.2258035,0.5079286,1.920278,-0.1185833,0.6768927,1.847467,-0.5079818,0.7537778,1.528518,0.3508212,0.796109,1.846595,-0.2258955,-0.4023289,1.587211,0.02399641,-0.5493541,1.548565
-0.07348081,0.8912916,1.883746,-0.2637527,0.6087168,1.792583,0.06173418,0.6138555,1.916106,-0.2872559,-0.2303021,1.588499,0.02862479,-0.2566735,1.635544,-0.4696483,0.4851489,1.672088,0.2389325,0.5152434,1.888272,-0.1206107,0.6767785,1.847193,-0.5162063,0.738973,1.512884,0.3682424,0.7802678,1.838814,-0.2041911,-0.409799,1.595008,0.023808,-0.5487643,1.548784
-0.0745686,0.8913503,1.883502,-0.2662342,0.6079134,1.791968,0.05972806,0.6137399,1.915843,-0.2877661,-0.2306454,1.588409,0.02805875,-0.2567522,1.63553,-0.4678466,0.4801224,1.672341,0.2115977,0.4916815,1.914552,-0.122091,0.6767986,1.847009,-0.5276107,0.7187245,1.496314,0.3841776,0.7548572,1.82807,-0.1896874,-0.4187498,1.597555,0.02364518,-0.5483633,1.549035
-0.07577914,0.8913257,1.883287,-0.2660618,0.6076011,1.791389,0.05803623,0.6127455,1.915247,-0.288464,-0.2312534,1.588268,0.0274272,-0.2573501,1.635757,-0.4663801,0.4737793,1.671881,0.2255909,0.4916984,1.88927,-0.1232757,0.6767185,1.846725,-0.5370901,0.6943691,1.480761,0.399333,0.7285631,1.816926,-0.1912532,-0.4167089,1.596485,0.02348644,-0.548086,1.549294
-0.07681543,0.8913503,1.882901,-0.2659036,0.6072837,1.790736,0.05657959,0.6118893,1.914417,-0.2889124,-0.231772,1.588028,0.0274246,-0.2577541,1.635901,-0.4615756,0.4634322,1.674509,0.2251801,0.4880046,1.886538,-0.1245099,0.6765676,1.846332,-0.5425177,0.6587085,1.46473,0.4140508,0.6981102,1.804537,-0.1376138,-0.4718922,1.628956,0.02328783,-0.5484239,1.549445
-0.07733305,0.8913992,1.882614,-0.2659294,0.6070347,1.790326,0.05403428,0.6107843,1.911858,-0.2891356,-0.2323613,1.587899,0.02729524,-0.2582667,1.63621,-0.4450401,0.4312156,1.692171,0.2195726,0.4678974,1.879925,-0.125557,0.6765731,1.846046,-0.5409933,0.579109,1.446826,0.4379277,0.6340759,1.784287,-0.1918892,-0.4169141,1.59789,0.02315302,-0.5487585,1.549494
-0.07789812,0.8913251,1.881892,-0.2691492,0.6059187,1.789975,0.05172518,0.6105568,1.909658,-0.2896129,-0.2341186,1.587238,0.02762092,-0.2592655,1.636979,-0.4410496,0.4154665,1.707715,0.215662,0.4583548,1.877955,-0.1264609,0.6765882,1.845669,-0.5286858,0.5315875,1.451959,0.4458026,0.6024715,1.774887,-0.230957,-0.5385742,1.595703,0.0230212,-0.5490643,1.549524
-0.07871388,0.891257,1.881138,-0.268839,0.6058343,1.789655,0.04987919,0.6098092,1.906132,-0.2903413,-0.2342845,1.587061,0.02772697,-0.2595817,1.637432,-0.4169258,0.3929552,1.766043,0.2100104,0.4493051,1.874695,-0.1269244,0.6765382,1.845337,-0.5167574,0.4903213,1.465679,0.4514235,0.5709527,1.766596,-0.1951595,-0.416186,1.595622,0.02286847,-0.5496169,1.549658
-0.07898554,0.8908626,1.87984,-0.2681879,0.605507,1.788944,0.04815044,0.6095504,1.901491,-0.2910257,-0.2353277,1.585871,0.02827858,-0.260961,1.63833,-0.411125,0.4106241,1.753715,0.2015306,0.4312296,1.868912,-0.127241,0.6762708,1.844416,-0.4923449,0.428757,1.514061,0.4576906,0.5191364,1.755055,-0.2312012,-0.5439453,1.595703,0.02282746,-0.5493062,1.54975
-0.07859488,0.8910258,1.878355,-0.2676525,0.6054541,1.7885,0.04815548,0.6115661,1.894439,-0.2919129,-0.2350688,1.585114,0.02861613,-0.2611279,1.637994,-0.4079349,0.4116553,1.753633,0.1532411,0.4253375,1.903678,-0.1270064,0.6761808,1.843566,-0.4614829,0.3842516,1.606128,0.4558017,0.4955574,1.750512,-0.2021282,-0.4094809,1.584651,0.02289598,-0.5489991,1.550084
-0.07787095,0.8909855,1.877092,-0.2671289,0.6054668,1.788126,0.04815688,0.6104104,1.893397,-0.2925947,-0.2348844,1.584248,0.02898504,-0.2614155,1.637563,-0.403248,0.4118848,1.755742,0.1872983,0.402481,1.864408,-0.1266252,0.6761515,1.84242,-0.4592335,0.3807423,1.60393,0.453873,0.492318,1.749126,-0.1987591,-0.4118749,1.589684,0.02298186,-0.5479522,1.550265
-0.07701563,0.8910359,1.87622,-0.266551,0.6054497,1.787649,0.04848192,0.6093312,1.892147,-0.2932712,-0.2346805,1.58329,0.02925909,-0.261748,1.637558,-0.3988873,0.4126427,1.757427,0.152,0.4206164,1.902741,-0.1262079,0.676125,1.841739,-0.4596673,0.3799131,1.59389,0.4500336,0.491862,1.748087,-0.1959783,-0.4131022,1.590801,0.0231489,-0.5469108,1.550393
-0.0738986,0.8913311,1.874131,-0.2654638,0.6053907,1.786943,0.04905474,0.6100787,1.888672,-0.2940038,-0.2345161,1.582061,0.02907833,-0.2622404,1.636203,-0.3650351,0.379718,1.809913,0.1883366,0.4010105,1.863668,-0.1245836,0.676111,1.839945,-0.4714725,0.3990744,1.532193,0.4508342,0.4976171,1.746502,-0.1926093,-0.4150338,1.589104,0.03226568,-0.6399177,1.530375
-0.07122945,0.8912222,1.872653,-0.2644178,0.6053834,1.786291,0.05038723,0.6080829,1.887272,-0.2959916,-0.2338662,1.579809,0.02970008,-0.2627372,1.634793,-0.3653602,0.3784759,1.809809,0.1542448,0.4173828,1.902767,-0.1228421,0.6762671,1.838534,-0.4702701,0.4010924,1.523995,0.450405,0.4988936,1.745558,-0.1904772,-0.4179475,1.589296,0.03221964,-0.6405387,1.529789
-0.06895924,0.8910415,1.871147,-0.2633605,0.6054554,1.785755,0.05215157,0.6061,1.885661,-0.2961255,-0.2340901,1.578,0.03020801,-0.263824,1.634744,-0.3656199,0.3772048,1.806988,0.1842977,0.3975421,1.86619,-0.1213294,0.676454,1.837231,-0.4694915,0.4048612,1.516292,0.4505353,0.5031587,1.74449,-0.1897425,-0.4188403,1.589045,0.03221435,-0.64138,1.529748
-0.06668408,0.8912469,1.870156,-0.26229,0.6053588,1.784854,0.0537169,0.6048862,1.885075,-0.2972372,-0.233043,1.573779,0.03055727,-0.2641832,1.634301,-0.3657966,0.3756814,1.805562,0.1650243,0.4146943,1.89356,-0.1195449,0.6768882,1.83619,-0.4691984,0.4100437,1.510453,0.4483518,0.5046629,1.745287,-0.1886257,-0.4202252,1.589098,0.03227666,-0.6406611,1.530228
-0.063536,0.8911194,1.868886,-0.2606532,0.6053623,1.784203,0.05562556,0.6032557,1.883582,-0.2971083,-0.2332167,1.572613,0.03137618,-0.2645754,1.633489,-0.3705721,0.37015,1.790168,0.19308,0.4030899,1.859958,-0.1180829,0.6772759,1.835439,-0.4710807,0.424053,1.493017,0.4480894,0.5128321,1.743755,-0.1873044,-0.421324,1.58897,0.03246979,-0.6409036,1.530334
-0.06006814,0.8918985,1.868024,-0.2597405,0.6054024,1.783732,0.05651045,0.6029417,1.883036,-0.2978834,-0.2326284,1.570943,0.03173621,-0.2646168,1.633183,-0.3715284,0.368776,1.786304,0.1656843,0.4145148,1.889048,-0.1165526,0.6776929,1.834249,-0.4705573,0.4263698,1.490567,0.4468728,0.512926,1.742316,-0.186818,-0.4213992,1.589139,0.02498363,-0.5299641,1.553468
-0.05857664,0.8920339,1.867152,-0.2587719,0.6054779,1.783164,0.05762864,0.6021947,1.881645,-0.2989848,-0.2324934,1.570567,0.03176738,-0.2650283,1.632224,-0.3725601,0.3665109,1.779431,0.1893085,0.402329,1.860232,-0.115377,0.6778588,1.833431,-0.4710206,0.4301404,1.485319,0.4477091,0.5147519,1.739814,-0.1802319,-0.4510044,1.588036,0.02473397,-0.5337218,1.552174
-0.05762628,0.8919387,1.8669,-0.2582591,0.6055509,1.782929,0.05854598,0.6017277,1.88108,-0.2995798,-0.2323908,1.570917,0.03180762,-0.2651999,1.631681,-0.3735284,0.3659942,1.774718,0.1670341,0.4129631,1.886225,-0.1143307,0.6780816,1.8325,-0.4715996,0.4313411,1.484824,0.4472651,0.5144265,1.740482,-0.208674,-0.4544446,1.585713,0.02432789,-0.5383161,1.550545
-0.05640438,0.8923553,1.866303,-0.2578425,0.6055632,1.782689,0.0591642,0.6015418,1.88083,-0.3002334,-0.2323572,1.571175,0.0319965,-0.2654471,1.631197,-0.373914,0.3657747,1.77286,0.1751208,0.4019949,1.871509,-0.1136733,0.6782756,1.832018,-0.4725463,0.4332661,1.483189,0.4459516,0.5135354,1.740124,-0.2120497,-0.4543044,1.579911,0.02429194,-0.5393273,1.550266
-0.05609091,0.8923662,1.866102,-0.2574187,0.605576,1.782359,0.05948576,0.6016454,1.880568,-0.3007868,-0.232239,1.571405,0.03207467,-0.2655556,1.630945,-0.3745238,0.3658988,1.770938,0.1760962,0.4004255,1.86949,-0.1130921,0.6785316,1.831467,-0.475337,0.435662,1.482089,0.4477605,0.5100335,1.740975,-0.2136964,-0.4540777,1.580552,0.02415433,-0.540601,1.549755
-0.05542342,0.8923151,1.865472,-0.2571745,0.6056253,1.782175,0.05846676,0.6042074,1.879309,-0.3010694,-0.2320742,1.571549,0.03203395,-0.2653852,1.631285,-0.3749031,0.3660741,1.770245,0.1682664,0.4078748,1.881066,-0.1127313,0.6787434,1.831042,-0.4767652,0.4373414,1.48243,0.4467517,0.5068314,1.741831,-0.1977064,-0.4541512,1.584742,0.02412481,-0.5410651,1.5495
-0.05491731,0.892369,1.865001,-0.2569451,0.605653,1.781911,0.05788172,0.6060933,1.878822,-0.3014382,-0.2318714,1.571666,0.03186351,-0.2651854,1.631633,-0.3750677,0.3662731,1.770446,0.1743209,0.4021721,1.870842,-0.1124259,0.6788633,1.830404,-0.4786062,0.4386125,1.482745,0.4475846,0.5069669,1.743473,-0.1929088,-0.4538846,1.586267,0.02401525,-0.5413936,1.549142
-0.05443102,0.8925321,1.864259,-0.25675,0.6057164,1.781687,0.05743017,0.6072962,1.878345,-0.3021988,-0.2316025,1.571454,0.0316804,-0.265149,1.6315,-0.3752838,0.3663498,1.770352,0.1760504,0.4001058,1.86756,-0.1119368,0.6790994,1.829634,-0.4798585,0.4399449,1.482548,0.4474649,0.5064185,1.74378,-0.1895165,-0.4537425,1.586788,0.02388906,-0.5420789,1.5486
-0.05402841,0.8926673,1.8636,-0.2566293,0.6058114,1.781452,0.05812736,0.606854,1.877729,-0.3028243,-0.2314493,1.571338,0.03164954,-0.2652551,1.631522,-0.3755581,0.3664056,1.770362,0.1666681,0.4105604,1.882632,-0.111707,0.679206,1.828909,-0.4811205,0.4411322,1.483157,0.4473558,0.5059571,1.745947,-0.1889271,-0.453852,1.586804,0.02386604,-0.5421324,1.548524
-0.05377317,0.892737,1.863202,-0.2565171,0.6059237,1.781292,0.05852056,0.6065536,1.877312,-0.3031017,-0.2314356,1.571115,0.03170187,-0.2652954,1.631671,-0.375969,0.3665287,1.770633,0.175058,0.403739,1.870364,-0.1116026,0.6792737,1.828551,-0.4820868,0.4421904,1.484191,0.4485642,0.506714,1.747459,-0.1882798,-0.4537531,1.586865,0.002565071,-0.5388049,1.549322
-0.05373178,0.8929521,1.862879,-0.256411,0.6060024,1.781054,0.05791496,0.6078472,1.876994,-0.3036774,-0.2311616,1.570956,0.03162094,-0.2652085,1.631791,-0.3764802,0.3667962,1.771341,0.1671789,0.4114924,1.882894,-0.1113215,0.6793271,1.827904,-0.4831453,0.4432995,1.482697,0.4482395,0.5063284,1.748139,-0.1881071,-0.4537613,1.586773,0.02364748,-0.5416368,1.547549
-0.05350131,0.8928838,1.862157,-0.2562909,0.6060882,1.780709,0.05839317,0.6073789,1.876489,-0.3039882,-0.2311981,1.570928,0.03150273,-0.2653533,1.631815,-0.3768921,0.3668683,1.771554,0.1760702,0.4034474,1.870318,-0.1112975,0.6794385,1.827381,-0.4839132,0.4439937,1.482857,0.4494053,0.5076168,1.749138,-0.187085,-0.4537952,1.586548,0.02364794,-0.5416574,1.547551
-0.05367327,0.8930454,1.861841,-0.2562279,0.6061581,1.780432,0.05883889,0.6070052,1.876087,-0.3041958,-0.231155,1.57085,0.03148312,-0.265347,1.632068,-0.3773289,0.3670416,1.771881,0.1671284,0.4132036,1.885283,-0.1113085,0.6796359,1.826926,-0.4843025,0.4444544,1.482019,0.4485887,0.5063135,1.749861,-0.1964594,-0.4543383,1.587226,0.02362034,-0.5415788,1.547572
-0.0538575,0.8930966,1.861151,-0.2561975,0.6062174,1.7802,0.05909675,0.606736,1.8758,-0.3045314,-0.2310686,1.570571,0.03152804,-0.2654287,1.632129,-0.3776238,0.3670411,1.772031,0.1764556,0.4047758,1.869829,-0.1113234,0.6798651,1.8264,-0.4843759,0.4446813,1.48205,0.4499549,0.5076811,1.750304,-0.199138,-0.4542006,1.587787,0.02360985,-0.5415369,1.547598
-0.05397289,0.8932196,1.861024,-0.2561227,0.6062711,1.779992,0.05925008,0.6064991,1.875453,-0.3046048,-0.2310633,1.570399,0.03158494,-0.265463,1.632378,-0.3780282,0.3672215,1.771911,0.1679362,0.4135765,1.884041,-0.1113305,0.6799576,1.826011,-0.4844033,0.444745,1.480967,0.4494609,0.5070127,1.750674,-0.1938758,-0.4535431,1.587056,0.02361244,-0.5415564,1.547644
