TimeStamp, FrameNoHeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
4,144,-0.0242336,0.6601132,1.229345,-0.08016448,0.5029435,1.470083,-0.06574327,0.6610914,1.306296,-0.01940876,0.6078128,1.291152,0.09169909,-0.4197576,1.424755,0.1385408,-0.3266425,1.239203,0.0769664,0.3541277,1.294264,-0.0249515,0.4927018,1.065142,0.06590882,0.3698758,1.33462,-0.06820123,0.3321187,0.9368311,-0.1650994,0.3185947,0.8462129,0.04970494,-0.7283851,1.307508,0.215694,-0.664989,0.9341016
4,145,-0.02170547,0.6597502,1.228643,-0.07831585,0.502402,1.469313,-0.06430081,0.6607482,1.306232,-0.01781517,0.607536,1.290228,0.09209774,-0.4193765,1.424001,0.1385946,-0.3263174,1.238225,0.07903532,0.3532012,1.29406,-0.02365818,0.4928476,1.06501,0.06657225,0.3701974,1.333581,-0.04204946,0.3454864,0.9235545,-0.1630499,0.3179272,0.8462411,0.05002873,-0.7288043,1.30872,0.2160545,-0.6656826,0.9339128
4,146,-0.01979143,0.6592724,1.227839,-0.07687493,0.5019089,1.468373,-0.06313716,0.6604108,1.305877,-0.01639077,0.6072582,1.288981,0.09310598,-0.4191481,1.42172,0.1386442,-0.325792,1.237191,0.08052862,0.3524719,1.293561,-0.022792,0.4926719,1.064814,0.06760839,0.3706499,1.331478,-0.06501032,0.3281717,0.9350744,-0.1623653,0.3167474,0.847212,0.05100369,-0.7288919,1.30951,0.2164565,-0.6663789,0.9339023
4,147,-0.0173075,0.6590555,1.227569,-0.07586655,0.5016574,1.467746,-0.0622532,0.6602342,1.305619,-0.01547833,0.6071343,1.288245,0.09323677,-0.4190725,1.421128,0.1386724,-0.3255945,1.236699,0.04090544,0.3418622,1.369725,-0.0221147,0.4924561,1.064861,0.06805088,0.3708542,1.330606,-0.1075926,0.2962335,1.073571,-0.1620433,0.3163848,0.8477648,0.05108166,-0.7291507,1.309843,0.2164746,-0.6671337,0.9338201
4,148,-0.01341406,0.6573541,1.227455,-0.07463096,0.5007965,1.466496,-0.06112863,0.6595144,1.304819,-0.01423642,0.60653,1.286738,0.09351145,-0.4192972,1.419983,0.1386551,-0.3253022,1.235872,0.04168451,0.3406222,1.369001,-0.02134319,0.491886,1.064194,0.06910964,0.3710731,1.328351,-0.03143449,0.3507079,0.992349,-0.1615015,0.3160757,0.845789,0.05131321,-0.7290245,1.309715,0.2161536,-0.6675812,0.9339166
4,149,-0.01169154,0.6563628,1.226892,-0.07368234,0.5002784,1.465444,-0.06022322,0.659062,1.304069,-0.01337845,0.6061158,1.285567,0.09361031,-0.4195057,1.419363,0.1388915,-0.3246827,1.234355,0.04222299,0.3398026,1.368389,-0.02083042,0.4915525,1.063587,0.06951775,0.3709308,1.326994,-0.02722121,0.3491582,0.9775672,-0.1613197,0.3159449,0.8453733,0.05125543,-0.7289856,1.309741,0.2165985,-0.6690381,0.9335588
4,150,-0.009613102,0.6556808,1.227363,-0.07313289,0.5000548,1.465212,-0.05964755,0.6588464,1.303954,-0.01285182,0.6059532,1.285205,0.09402674,-0.4197175,1.417944,0.1388963,-0.324255,1.233774,0.04243488,0.3395085,1.368265,-0.02035219,0.4915667,1.063577,0.069915,0.3709502,1.32621,-0.0248045,0.3479072,0.9799201,-0.1610788,0.3155193,0.8459979,0.0514505,-0.7288706,1.309723,0.2165899,-0.6696324,0.9331259
5,151,-0.008135342,0.6551116,1.226218,-0.07206277,0.4994494,1.463952,-0.05858381,0.6582838,1.302919,-0.01182817,0.6054906,1.283906,0.09407058,-0.4202175,1.417422,0.139529,-0.3238375,1.231192,0.04310929,0.3386515,1.367361,-0.01952621,0.4910814,1.062728,0.07063139,0.3708562,1.324984,-0.02732074,0.3460523,0.9733862,-0.1591518,0.3154534,0.8467505,0.05195508,-0.7286657,1.309739,0.2173555,-0.6718512,0.9329669
5,152,-0.007645198,0.6551245,1.226845,-0.07188393,0.4993104,1.46454,-0.05834708,0.6581226,1.303673,-0.01170665,0.6054565,1.284153,0.09433503,-0.4205449,1.416823,0.1400605,-0.3226105,1.228702,0.04303869,0.3384648,1.368129,-0.0192491,0.4913677,1.063451,0.0707133,0.3709809,1.324857,-0.02508362,0.3464449,0.9824046,-0.1597099,0.314915,0.8469223,0.05204736,-0.7287031,1.309632,0.2175475,-0.6735942,0.9335726
5,153,-0.007454595,0.6554117,1.227132,-0.07195783,0.4989626,1.465063,-0.05840096,0.6577475,1.304302,-0.01172068,0.6052693,1.284433,0.09440568,-0.4208679,1.416602,0.140535,-0.3214461,1.226789,0.04268698,0.3380355,1.368847,-0.01905776,0.4915015,1.064036,0.07072955,0.3709905,1.324848,-0.02211543,0.3458694,0.9824014,-0.1591825,0.3149267,0.8464521,0.05205344,-0.7286451,1.309647,0.2178983,-0.6751853,0.9336503
5,154,-0.007217714,0.6552847,1.227298,-0.07198936,0.4988005,1.465138,-0.05842188,0.6575801,1.304407,-0.01171953,0.6051968,1.284446,0.09451154,-0.4209647,1.416547,0.1405392,-0.3219247,1.227349,-0.02811979,0.2887954,1.263557,-0.01896194,0.4914938,1.064311,0.07083016,0.371067,1.324603,-0.03508982,0.3700135,0.9005029,-0.1591649,0.3147402,0.8462037,0.05223466,-0.7285296,1.309399,0.2171003,-0.6749336,0.9338057
5,155,-0.006876661,0.6552501,1.227292,-0.07197746,0.4986103,1.46509,-0.05839922,0.6573994,1.304385,-0.01166304,0.6050799,1.284341,0.09465645,-0.4205999,1.416479,0.1405672,-0.3218888,1.22739,-0.02896506,0.2884189,1.263829,-0.01881879,0.4914649,1.06446,0.07121385,0.3712932,1.323874,-0.03544949,0.3699826,0.9010965,-0.1593489,0.3146789,0.8466448,0.05243219,-0.7286764,1.309351,0.2163962,-0.6746621,0.9342862
5,156,0.006993129,0.6512805,1.234433,-0.07197107,0.498387,1.46488,-0.05838043,0.6571947,1.304216,-0.01160226,0.6049111,1.284093,0.09477602,-0.4207917,1.416552,0.1406044,-0.3219854,1.227443,-0.03003561,0.2876564,1.264262,-0.01869109,0.4914073,1.064458,0.07145386,0.3713347,1.323376,-0.03522746,0.3696022,0.9008037,-0.1589138,0.3144559,0.8467183,0.05241864,-0.7287825,1.309056,0.2163852,-0.6747813,0.9341066
5,157,0.001322687,0.6524386,1.231158,-0.07198978,0.4981701,1.464777,-0.05838763,0.6569894,1.30414,-0.01156175,0.6047713,1.283964,0.09497122,-0.4205923,1.416605,0.1407115,-0.3218868,1.227449,-0.03009309,0.287772,1.264099,-0.01857154,0.4913356,1.064559,0.0717286,0.371424,1.323004,-0.03577433,0.3694662,0.9017103,-0.1590412,0.3143679,0.8468561,0.05257807,-0.7287991,1.309099,0.2161911,-0.6749597,0.9340245
5,158,-0.0006117858,0.6533322,1.229269,-0.0716809,0.498022,1.46431,-0.05807152,0.6568484,1.303717,-0.01109903,0.604651,1.283327,0.09528915,-0.420623,1.416485,0.1407315,-0.3218553,1.227483,-0.02978931,0.2881351,1.263381,-0.01833306,0.491189,1.064369,0.07267935,0.3715317,1.321765,-0.03513369,0.3683255,0.900987,-0.1588712,0.3139536,0.8460506,0.05255902,-0.7287045,1.309188,0.216019,-0.6749179,0.933736
5,159,-0.001151239,0.6530598,1.227289,-0.07056913,0.4975155,1.46304,-0.0569416,0.6563537,1.302504,-0.009829627,0.6042945,1.281975,0.09608499,-0.4201387,1.416064,0.1407817,-0.3218288,1.22752,-0.02878032,0.2881409,1.261832,-0.01774751,0.4905325,1.063416,0.07427068,0.3717106,1.320235,-0.03338353,0.3691686,0.9030604,-0.1591688,0.3135193,0.8471804,0.05317343,-0.7285505,1.309269,0.2159709,-0.6746292,0.9338622
5,160,-0.002697683,0.6535758,1.226576,-0.07038862,0.4974613,1.463199,-0.05673969,0.656295,1.302688,-0.00961332,0.6042253,1.282211,0.09625972,-0.4207331,1.416112,0.1408181,-0.321914,1.227712,-0.01875906,0.3575552,1.226767,-0.01758374,0.4905427,1.063779,0.0745405,0.3716075,1.320799,-0.0456547,0.3697179,0.8961132,-0.1595658,0.3137557,0.8483523,0.05288931,-0.7281624,1.308775,0.2167073,-0.675163,0.9330314
5,161,-0.003328621,0.6538023,1.225676,-0.06923832,0.4972811,1.463078,-0.0555569,0.6561131,1.302593,-0.008537918,0.6041265,1.282108,0.09633102,-0.4208232,1.416162,0.140931,-0.3219537,1.227809,-0.01851319,0.3576725,1.227141,-0.01687737,0.4903382,1.06385,0.07527625,0.3717284,1.32075,-0.02379271,0.376147,0.9145589,-0.1605352,0.3145287,0.8486528,0.05289046,-0.7279831,1.308635,0.2166181,-0.6752181,0.9329454
5,162,-0.00366222,0.6548708,1.225459,-0.06782135,0.4975386,1.463824,-0.05410085,0.6563706,1.303377,-0.007393719,0.604207,1.282959,0.09632862,-0.4218459,1.416572,0.1410896,-0.3219876,1.228108,0.05599207,0.4695232,1.199889,-0.01581665,0.4901765,1.065078,0.07575419,0.3713509,1.322101,-0.09029692,0.3406551,0.8800636,-0.160651,0.3164475,0.8521613,0.05264704,-0.7278566,1.308591,0.2188456,-0.6763304,0.9306182
5,163,-0.004190941,0.6565111,1.22617,-0.06625088,0.4981264,1.465672,-0.0525023,0.6569533,1.305272,-0.006098872,0.6045983,1.284786,0.09624924,-0.4224371,1.417455,0.1412867,-0.322208,1.228413,0.05591196,0.4694894,1.201226,-0.01447381,0.4900453,1.067647,0.07618917,0.3712987,1.323886,-0.0662161,0.3448287,0.8908338,-0.1601447,0.3175992,0.8554443,0.05209093,-0.7278131,1.308579,0.2191166,-0.6765592,0.9298378
5,164,-0.004854799,0.6590624,1.226495,-0.06498061,0.4992099,1.467257,-0.05121909,0.658031,1.306881,-0.005109279,0.6053843,1.286298,0.09604888,-0.4236245,1.418126,0.1413886,-0.3224834,1.229173,0.05837654,0.4693469,1.203675,-0.01177521,0.4887839,1.07133,0.07638663,0.3714242,1.32524,-0.06235772,0.341677,0.8943256,-0.1614126,0.3192543,0.8603214,0.05136162,-0.7277479,1.308195,0.219098,-0.6763143,0.9291026
